"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Cidec ",-1.81634025,7.60061348828125,-2.18967007984263,0.0425548032639761,0.240953205292039,-4.12412787922047
"Ido2 ",-0.765007968750001,7.67466605859375,-2.18817609143368,0.0426802878235352,0.240953205292039,-4.12671686430732
"Gprc5b ",0.668060906249997,5.8204258515625,2.18713201642783,0.0427681847287199,0.240953205292039,-4.12852560512387
"Eif4ebp1 ",0.782929171874999,9.97751988671875,2.18680108902833,0.0427960790353363,0.240953205292039,-4.12909880053055
"Clca3a1 ",0.761875296875001,7.17332381640625,2.18673596697876,0.0428015702283713,0.240953205292039,-4.12921159206856
"Spata1 ",0.765622500000001,6.656431546875,2.18421438129661,0.0430146931482007,0.240953205292039,-4.1335775698286
"Pde9a ",-0.960534624999999,6.87187700390625,-2.18312892127942,0.0431067356084274,0.240953205292039,-4.13545613036232
"Bco2 ",-0.710572296875,8.20106881640625,-2.1824847456144,0.043161444572132,0.240953205292039,-4.13657073629201
"Prc1 ",-0.668389796875,4.28719196484375,-2.18211781478698,0.0431926360318636,0.240953205292039,-4.13720554964309
"Atp11c ",-0.901200156249997,13.1347014453125,-2.17972534573214,0.0433965195983791,0.241515547313544,-4.14134323448921
"Plaur ",0.696810359375001,3.7759572421875,2.17708929438104,0.0436221847083629,0.241742192130182,-4.1458992968283
"Ces2g ",0.762237031250002,10.4178470234375,2.17601355816176,0.0437145848766581,0.241742192130182,-4.1477576914303
"Nrxn1 ",0.712644593749999,5.55633563671875,2.17563930822049,0.0437467731383684,0.241742192130182,-4.14840411058715
"5330439B14Rik ",0.820607031249999,4.46845031640625,2.16925161499101,0.0442995289569312,0.243747191000411,-4.15942772553901
"Wfdc17 ",1.4421359375,10.9048114921875,2.16904320573269,0.0443176710909839,0.243747191000411,-4.15978708795134
"Tstd1 ",1.1072890625,11.4438174023438,2.16540350129722,0.044635610729973,0.244478071137721,-4.1660599896764
"Bnip3 ",0.8444971875,12.213501875,2.16513387556446,0.044659246456229,0.244478071137721,-4.16652444793595
"Tmem19 ",-0.989169624999999,9.7687769296875,-2.16392564811421,0.0447653022641708,0.244487420058163,-4.16860535110888
"Gm9396 ",0.82485265625,12.7094858203125,2.16058447655039,0.0450597877188785,0.245308806559763,-4.17435641977964
"Phyh ",-0.828865156250004,15.265254765625,-2.15984623691892,0.0451250941644293,0.245308806559763,-4.17562646583159
"Gtf2b ",1.010158921875,8.83936881640625,2.15739854301501,0.0453422444797456,0.245918700963065,-4.17983568003714
"Cyp2c69 ",1.51689534375,10.233839671875,2.15426014177864,0.045622073413228,0.246864937660954,-4.18522878972185
"Use1 ",0.925422656249998,12.1013621484375,2.15015977728483,0.0459900585536134,0.248282735463401,-4.19226835917045
"Synj2 ",0.797499078125001,5.37666476953125,2.14644377624702,0.0463258959241101,0.249349765522777,-4.19864156753287
"Gm2399 ",1.43221515625,8.89814573828125,2.14562104756221,0.0464005538915624,0.249349765522777,-4.2000517712852
"Pctp ",-0.857651203125,8.9118832109375,-2.14287387126508,0.0466506433789285,0.250120039901212,-4.20475839057803
"Ptpre ",0.960907718750002,4.6301038828125,2.13476139563032,0.0473963818047283,0.253538179380088,-4.21863734968844
"Glyat ",-0.821509374999991,16.941046015625,-2.13145605925614,0.0477033389080318,0.254598913579769,-4.22428366221789
"Hist1h2ag ",-0.889290546874999,10.7129857148438,-2.12851560686615,0.0479779368811891,0.254919676158521,-4.229302506907
"Slpi ",0.882443796875,5.97352133984375,2.1284681281184,0.0479823825754132,0.254919676158521,-4.22938351276406
"Ddt ",0.742513703125001,11.1768586835937,2.12732172690221,0.0480898407435195,0.254919676158521,-4.23133913429089
"Trim30d ",-1.041846265625,6.9096142890625,-2.11774944103902,0.0489957211288386,0.259135382855234,-4.24764493648429
"Kif20b ",-0.922413968750001,5.711991875,-2.11475426857896,0.0492823557752522,0.260064323381567,-4.25273842958375
"Tmem229a ",-0.632505781249999,4.8637056640625,-2.11011392135824,0.0497294550000983,0.261833961944338,-4.26062152281078
"Gbp11 ",-0.93920221875,7.2543036796875,-2.10817246518071,0.0499176105761318,0.262235339865195,-4.26391675886527
"Rps15 ",0.707199843750006,15.812805390625,2.10611674334646,0.0501175476909337,0.262696676151807,-4.26740404367524
"Atat1 ",-0.727749968750001,6.53545407421875,-2.10277716354579,0.0504439084310647,0.263817137174073,-4.27306507710819
"Slc35d2 ",-0.867754468749999,10.6952302460938,-2.10095862665408,0.0506224386506696,0.264161188771757,-4.27614556907785
"Sik1 ",1.12607196875,4.44258526953125,2.0983381805729,0.0508807070006952,0.264918881116953,-4.28058174967662
"Cystm1 ",0.600906515625001,5.41726009375,2.09682848494521,0.0510300454506558,0.265107309292431,-4.28313608118136
"Nek2 ",-0.75482878125,5.71981044921875,-2.094824802873,0.0512288654149417,0.26546482609024,-4.28652457629715
