"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Treml4 ",-0.751411765625001,6.27930290234375,-1.94738249956526,0.0679383271254961,0.105767109936902,-5.12369557887223
"Mest ",-0.869514906249998,5.73917387890625,-1.94624208840036,0.0680847401378655,0.105924665433612,-5.12559907313669
"Gimd1 ",-0.885804687499999,7.968406796875,-1.94504630907367,0.0682385647597939,0.106093534991504,-5.12759422231141
"Saa2 ",2.087258109375,9.9965451875,1.9418929058724,0.0686457091725772,0.10665576697039,-5.13285190852475
"G2e3 ",-0.536319109374999,6.75822057226562,-1.93359545122683,0.0697274098790237,0.108264626472202,-5.14666028671583
"Reep5 ",-0.609518671875001,9.1943346015625,-1.93278736262494,0.0698335660397308,0.108357645848403,-5.14800306381331
"C8b ",1.2392203125,11.75066609375,1.93095913460214,0.0700742676296123,0.108596163387216,-5.15103965023586
"Slc22a28 ",1.611849609375,11.9671215429687,1.93091579584238,0.0700799825187668,0.108596163387216,-5.15111161120275
"Ifi204 ",-0.877536921875,9.85941651171875,-1.92725875899856,0.0705637211029711,0.109273495402684,-5.15718013318804
"Aig1 ",0.546862328124998,7.813947734375,1.92570042932236,0.0707707547326005,0.109521716207717,-5.15976379710636
"Amy2a5 ",1.1995189375,6.3106448203125,1.92269410694818,0.0711716948202381,0.110069492385358,-5.16474439488513
"Cald1 ",-0.789693906249997,10.9349537890625,-1.91881887462674,0.07169150557373,0.110800262242249,-5.1711571346412
"Ly96 ",-1.082962359375,10.383392828125,-1.91778463533961,0.0718308059066761,0.110942371944194,-5.17286718609851
"Gatsl3 ",-0.554028375,3.66492940234375,-1.91329905185649,0.0724377588890035,0.111806106111288,-5.18027693872508
"Ak4 ",-0.59116075,10.7257630703125,-1.9123525051325,0.0725664201880178,0.111930956221544,-5.18183911096738
"Kcne3 ",-0.939508593749999,5.63089527734375,-1.9119013616721,0.0726278143734754,0.111951953340166,-5.18258349826507
"E2f8 ",0.751485375000001,5.983092953125,1.9106244810107,0.0728018304069774,0.112146409364594,-5.18468973738044
"Insig2 ",-1.17635984375,11.57723996875,-1.90668936808569,0.073340453143863,0.112901893374554,-5.19117505190844
"Rpl37 ",-0.812512343749999,13.4332110546875,-1.9055629980052,0.0734952777076978,0.113065945941652,-5.19302978603157
"Spic ",-0.916215203124999,6.66421452734375,-1.89409498845132,0.0750882316651695,0.115440765611215,-5.21187300064943
"Hmgcs2 ",0.618004218750002,17.917880234375,1.89318495535385,0.0752159433555235,0.115561282152126,-5.21336511426482
"Gbp8 ",-0.716675484374999,7.40945463671875,-1.89101522167976,0.0755212168613492,0.115954266779909,-5.21692077765661
"Gca ",-0.591854671875,6.16200690625,-1.88767455464654,0.0759933875487604,0.116602820580711,-5.22239010749021
"Zbp1 ",-0.746798406249999,6.86660456640625,-1.8842115883448,0.0764856081238239,0.117281269524947,-5.22805298762882
"LOC100862223 ",-0.711577812500002,11.1161098515625,-1.87912578364574,0.0772136234836313,0.118320156849018,-5.23635729023735
"Gins2 ",-0.544889890624999,4.80018838671875,-1.87686599231183,0.0775390715063763,0.118741205581333,-5.24004243888606
"Iqgap1 ",-0.736420718750001,7.4911092890625,-1.87125697757206,0.0783521227643479,0.119907918769998,-5.24917671877441
"Ndufs1 ",0.615964062499998,10.9444060507813,1.86951641706595,0.0786059551226646,0.1202178543423,-5.25200756016423
"Commd4 ",-0.657838593749998,8.7818614453125,-1.85474731905639,0.0807892382318799,0.123476311270251,-5.27595785167126
"Eef1e1 ",-0.802012187500001,12.4180572265625,-1.85115376490947,0.0813285044019944,0.124217536874531,-5.28176627792518
"Itih4 ",0.823068593750001,15.803905078125,1.85081006959575,0.0813802471627847,0.124217536874531,-5.28232141605158
"Gm2000 ",-0.720911093750004,12.70231296875,-1.84671429743374,0.0819990993819003,0.125080657455594,-5.28893164349301
"Klk1 ",-0.719071578124999,6.130928953125,-1.84400352731378,0.0824109646061132,0.125627124314979,-5.29330122856047
"B4galt1 ",-0.845655046875002,9.2911165,-1.83982220504153,0.0830498388099357,0.12651870762788,-5.30003284591009
"Cyp2j5 ",0.497070000000001,16.8423165625,1.83691364762463,0.0834968153308164,0.12711698396368,-5.30470938192861
"Tkfc ",0.722380156250004,11.7930520703125,1.83190314177687,0.0842717840276315,0.128213499984897,-5.31275392233081
"Tpm3 ",-0.822621093750001,11.9129480859375,-1.82891985156092,0.0847362080240198,0.128836427904139,-5.31753669676582
"Tfrc ",-1.09727871875,9.066292265625,-1.82790354165191,0.0848949358228859,0.128994056182245,-5.31916483680075
"Clpx ",1.032614171875,11.0342208085937,1.82442131365863,0.0854407776545928,0.1297037001474,-5.32473879087735
"Cdkn1a ",-2.301647796875,5.8624581171875,-1.82421833221888,0.0854726901526186,0.1297037001474,-5.32506347987332
"Tmem41a ",-0.666670906249999,6.48871237890625,-1.82016722974138,0.0861117954983623,0.130588955891691,-5.33153853095513
"Cers6 ",-0.877524062499999,9.2625878828125,-1.81792799019244,0.0864668594144454,0.13104259483056,-5.33511343775287
"Atad5 ",-0.798904499999999,4.598044328125,-1.81740395448405,0.0865501384069089,0.131084016992494,-5.33594962271664
"Cbr4 ",-0.601880171875002,5.9167975703125,-1.81588085303117,0.0867925876687735,0.131366300328124,-5.33837905670471
"Sstr2 ",-0.721902765625,5.60844768359375,-1.8106619134076,0.0876278749695299,0.132544939350296,-5.34669311756527
"Myh10 ",-0.937240734375001,6.55459513671875,-1.80767147276202,0.0881096658283645,0.13318770776507,-5.35144975237425
"Gatm ",-0.547200484374999,6.1739896640625,-1.80471178360668,0.0885887889887431,0.133825617408527,-5.35615222232584
"Ctsd ",-0.591468124999999,14.2894120703125,-1.79746109904174,0.0897722160914953,0.135525967978333,-5.3676502584216
"Amy1 ",0.692460312500002,13.8749560546875,1.79689193739921,0.0898656959447522,0.135579733160692,-5.36855149342921
"Akr1c14 ",1.10070015625,16.2380501171875,1.7960693210262,0.0900009541915485,0.135696419350578,-5.36985371585902
"Il33 ",-0.515953437499999,5.2710215234375,-1.7954789341142,0.0900981380993365,0.135755586859643,-5.37078806267587
"Slc25a20 ",0.71642265625,11.3556844765625,1.79393713860348,0.0903523673444405,0.13605115468382,-5.37322712167525
"Dnase2a ",-0.544642281249999,9.20292450390625,-1.79246394924958,0.0905958705113491,0.136330202060431,-5.37555631277583
"Cyp2c40 ",-1.770237625,9.753721875,-1.78925164576491,0.0911288239919096,0.137044181394765,-5.38063060425728
"Hist1h2bg ",-0.659270421874998,6.04352266796875,-1.7872073285397,0.0914694232680738,0.13746815825343,-5.38385665466561
"Bcl2a1d ",-0.706951031249999,7.03141762109375,-1.78477882638235,0.0918754771257467,0.137989899298477,-5.3876856906923
"Dbp ",-2.472158671875,12.9170387539062,-1.78268917820394,0.0922261339305641,0.138427823061699,-5.39097759825783
"Slc35c2 ",-0.603147328125001,6.129517203125,-1.78195883099362,0.0923489665800518,0.138523449870078,-5.39212752036913
"Mbl1 ",1.20009078125,11.879934546875,1.78084727625739,0.0925361865529163,0.138715473508306,-5.39387702844684
"Cyp2f2 ",1.078073125,13.52913890625,1.77943748549981,0.0927741155756519,0.138895639637555,-5.39609486117369
"Slc11a1 ",-0.487629953124999,7.275954390625,-1.77943262725333,0.0927749364203044,0.138895639637555,-5.39610250190977
"Jun ",-0.516749859375,6.03559619140625,-1.77799423827249,0.0930182443845037,0.139170974835819,-5.39836407708555
"Lpar6 ",-0.981893046874999,10.1275402890625,-1.77474094172099,0.093570605887071,0.139908059727765,-5.4034745897314
"Nrg1 ",-0.624881031250002,6.5258979296875,-1.7671035525845,0.0948785821342301,0.141773289502871,-5.41544661939935
"Rp2 ",-0.686595046874999,8.59013839453125,-1.76368906868588,0.0954684834310961,0.142537583437266,-5.42078748562069
"Ces2c ",-0.700055000000003,11.475563828125,-1.76343941596298,0.095511739648531,0.142537583437266,-5.42117770728962
"H2-Q5 ",-0.506050125,8.79979651171875,-1.76261775910324,0.0956542250854618,0.142659356699705,-5.42246173484445
"Rab31 ",-0.550261656250001,8.8159513984375,-1.76184989988353,0.09578754869739,0.14276731971882,-5.42366131711051
"Vmn2r52 ",0.681727828125,3.80412762890625,1.75824177529467,0.096416197719869,0.14360330469115,-5.42929323768422
"Fcgr3 ",-0.772172687499998,10.856079859375,-1.75792809106881,0.0964710207357533,0.14360330469115,-5.42978248945633
"Gm18853 ",-0.776083687499999,6.3664318125,-1.75612143046184,0.0967873017398993,0.143982633635926,-5.43259915136746
"Ctla2a ",-0.766612374999999,8.7741155625,-1.75534112652355,0.0969241835765604,0.144094772918706,-5.43381505784133
"Tmem39a ",-0.59927296875,7.325349828125,-1.75277704602815,0.0973751643947901,0.144673437017751,-5.43780788817841
"Rpl38 ",-0.928649374999999,15.7002222265625,-1.75039770254869,0.0977952844262157,0.145205545887594,-5.44150941611852
"Gbp9 ",-0.516863390624999,6.26478151171875,-1.74929828711671,0.0979899396722705,0.145402424732191,-5.44321858827711
"Myh9 ",-0.973882390625,10.6526795429687,-1.74581702071871,0.0986085329519495,0.146227716902796,-5.44862570149984
"Tmem19 ",0.790642781250002,9.7687769296875,1.72962467670116,0.101530556832036,0.150465588018634,-5.47367680742657
"Ei24 ",0.505075937499999,13.0806180273437,1.72923234385702,0.101602277729446,0.150476698306,-5.47428175595016
"Igfbp1 ",-1.65675965625,10.742436328125,-1.72805564012127,0.101817649840974,0.150660699932659,-5.47609556950883
"Ctps2 ",-0.508471765625,8.8955246796875,-1.72785113307911,0.101855121081234,0.150660699932659,-5.47641071565897
"Fkbp14 ",-0.629106765624999,6.80299533203125,-1.72686481915213,0.102036008331986,0.150833039445958,-5.47793026161823
"Bcl2a1b ",-0.692639296875001,6.31464341015625,-1.72082064039098,0.103150580748479,0.152302668295634,-5.48722879126769
"Gm9493 ",-0.737604687500003,15.6730801171875,-1.72076875525243,0.103160194018426,0.152302668295634,-5.48730851349433
"Msr1 ",-0.919872812499999,8.414080046875,-1.71812151404856,0.103651704107747,0.152931953856708,-5.49137378909096
"Acnat2 ",-1.126726609375,11.7336111328125,-1.71580176046821,0.104084073559289,0.153473243769298,-5.4949325267108
"Dhcr7 ",-0.888607718749999,9.96036738671875,-1.71323782454995,0.104563768212344,0.154083590516681,-5.49886191778107
"Pla2g7 ",-0.941912640625,6.59910754296875,-1.71158180330071,0.104874612705963,0.154444511357681,-5.50139766750751
"Ifih1 ",-0.856041406250002,9.3479155625,-1.7039527855217,0.106316950448292,0.156470235490168,-5.51305704023196
"Il1rap ",0.5116090625,12.8229436328125,1.69941655011996,0.107182656671085,0.157645301054835,-5.51997223070568
"Igtp ",-0.759497796875,8.1430301953125,-1.69784410672723,0.107484160709851,0.157960538219323,-5.52236626135321
"Cyp2c67 ",0.68533140625,13.795755078125,1.69759588645467,0.107531821792497,0.157960538219323,-5.52274403052362
"Kdm5d ",0.761808953125,5.511563515625,1.6969649137952,0.107653057631573,0.158039545132064,-5.52370413802635
"Id1 ",-1.073425859375,9.14852136328125,-1.69643835423041,0.107754321551233,0.158089151781176,-5.52450517308913
"Odc1 ",-0.570561312499999,10.0148174453125,-1.6938171323234,0.108259636876464,0.158731119650535,-5.52849010691188
"Acsm3 ",0.606295312499999,12.8896554296875,1.68889611800728,0.109213815861363,0.159993520783548,-5.53595946308344
"Aph1b ",-0.498309124999999,6.16673266015625,-1.68867322256435,0.109257205827434,0.159993520783548,-5.536297417896
"Clec4f ",-1.1148905625,9.9873332734375,-1.68093119342531,0.110773538566635,0.162112680113446,-5.54801613218962
"Folr2 ",-0.865284375000001,8.4518525625,-1.67980298952889,0.110996008413995,0.162313529748767,-5.54972062179713
"Keg1 ",1.59250875,14.093785234375,1.67953285289852,0.111049333413262,0.162313529748767,-5.55012862244837
"Gstm5 ",-0.757587031249999,8.74136182421875,-1.67894517152214,0.111165417797322,0.162381903927135,-5.55101606425788
"Agxt2 ",0.533454796874999,10.6682335273437,1.6748973062027,0.11196782502471,0.163452095970652,-5.5571225897675
"Tyms ",-0.732165078125,8.2892676875,-1.67376292135624,0.112193583751793,0.163679680405012,-5.55883200264661
"Eif3m ",-0.686497031249997,14.5009337890625,-1.66982320892022,0.112980678892502,0.164725407993237,-5.56476232389327
"Tspan15 ",-0.504993406250001,7.0058939296875,-1.66762385165886,0.113422133525082,0.165266205752031,-5.56806857540204
"Crtap ",-0.752888890624999,7.848480703125,-1.66557298899157,0.113835113743933,0.165764867310152,-5.5711487725174
"Snrpn ",-0.534736546874999,8.59768172265625,-1.66454683280176,0.114042233022825,0.165963324206509,-5.57268893526648
"Serpina1e ",-0.939317343750005,18.5738248828125,-1.66216215373916,0.114524803643089,0.166555402970539,-5.57626546972231
"Gabarapl1 ",0.6439584375,14.1129718359375,1.66183445286482,0.114591254625911,0.166555402970539,-5.57675666560587
"Acbd5 ",0.458377500000006,12.761994375,1.65719217621672,0.115536164583364,0.167824695361948,-5.58370753606092
"Mvd ",0.711196015625,7.26017259375,1.65068932961433,0.116870986908213,0.169658440102814,-5.59342059332081
"Abhd5 ",-0.5430574375,10.6758584609375,-1.64817654836827,0.117390298088797,0.170251449217701,-5.59716643146365
"Clca3a1 ",-0.5741790625,7.17332381640625,-1.64800986802555,0.117424815166797,0.170251449217701,-5.59741475787209
"Gulo ",0.742152812499999,13.0626318359375,1.64528138983235,0.117991076848148,0.170966662371806,-5.60147715300554
"Slc44a3 ",-0.780203671875,7.10755004296875,-1.64034453999709,0.119021584051232,0.172290085583519,-5.60881513545978
"Mtap ",-0.588899906250001,9.584649578125,-1.6402017996831,0.119051493196636,0.172290085583519,-5.60902706182241
"Nox4 ",0.950449515625001,8.99246623046875,1.63879203833814,0.119347232508233,0.17261146034987,-5.61111941198144
"Stambpl1 ",-0.7387893125,5.346014671875,-1.63758151032073,0.11960167637739,0.172872750001372,-5.61291501748014
"Gbp7 ",-0.518746484375001,7.6222010859375,-1.6316101499383,0.120863587389451,0.174589016802394,-5.62175832869546
"Oaf ",0.68573546875,12.478238671875,1.62953786972112,0.121304158851491,0.175110680402802,-5.62482177065484
"Psen2 ",0.63126109375,11.6120140625,1.62920902459312,0.121374197598869,0.175110680402802,-5.62530763941554
"Amy2a2 ",1.054015828125,5.3528517734375,1.62750575974036,0.121737516789541,0.175462126642044,-5.62782306684053
"Arfgap3 ",-0.725380703125,6.21326110546875,-1.6273650592321,0.121767570601777,0.175462126642044,-5.62803077114288
"Entpd2 ",-0.68182453125,4.8367149765625,-1.62524625258614,0.122220914284754,0.176007131019778,-5.63115699875222
"Cldn14 ",-0.642256765625,7.12995627734375,-1.62445797244078,0.122389942124115,0.176142281570517,-5.63231931888114
"Cyp4f16 ",-0.732724515624999,6.8359663984375,-1.61920223712894,0.123521996756015,0.177662393124213,-5.64005834849809
"Pdgfa ",-0.5829515,7.38957194140625,-1.61826132779925,0.123725599218469,0.1778460607171,-5.64144188961427
"Phlda2 ",-0.591555359375001,4.09937001171875,-1.61781558084313,0.123822153436811,0.177875723790588,-5.64209712324255
"Slc16a3 ",-0.44797990625,3.90980092578125,-1.61611854181306,0.124190338543763,0.17829532059316,-5.64459050329999
"Phf11d ",-0.601248671875002,6.88683562109375,-1.61548686711936,0.124327622205968,0.178383110121607,-5.6455181026446
"Hsd17b6 ",-1.17093653125,13.2283110625,-1.60524457302219,0.126571645103698,0.181454735006575,-5.66052142771696
"Rps15a ",-0.733618750000002,12.91964125,-1.60501043232972,0.126623342610222,0.181454735006575,-5.66086358453526
"BC052040 ",-0.632069562500001,5.1688366875,-1.59864156787524,0.128036442387174,0.18336759444569,-5.67015646289797
"Nup37 ",-0.741028796875,8.74552383203125,-1.59628908734769,0.128561766285432,0.183945475243713,-5.67358208538681
"Cenpi ",-0.520479437499999,4.12412909375,-1.59613175401488,0.128596964767051,0.183945475243713,-5.67381105704366
"D830030K20Rik ",0.80531925,4.15571369140625,1.59566698181022,0.128700990817808,0.183981953316732,-5.67448735565113
"Idh2 ",0.605799421875002,10.2186676914062,1.59401436051796,0.129071459667432,0.184399042683411,-5.67689093429823
"Abcb4 ",1.0582734375,12.2482485429687,1.58922600746885,0.130149960114583,0.185826542686452,-5.68384471018439
"Acadl ",0.850266406250004,12.4146725390625,1.58434804796048,0.131256459131559,0.187292255630476,-5.69091264730685
"Lpcat2 ",-0.65377146875,4.44606670703125,-1.58136826725888,0.13193627961247,0.188147719496054,-5.69522226403929
"Amy2a4 ",1.116738703125,6.38161982421875,1.58023121488778,0.132196473358971,0.188404097980577,-5.69686517614664
"Mydgf ",-0.780674062500001,11.9057966796875,-1.57687259324758,0.132967559968327,0.18938783769349,-5.70171286435767
"Ptges ",-0.703231671875001,5.28357473828125,-1.57533730674156,0.133321297593143,0.189690482685395,-5.70392626939424
"Apol9a ",-0.6964474375,10.0584747617188,-1.57524771069235,0.133341965421616,0.189690482685395,-5.7040553893362
"Zfp445 ",0.628916468749999,9.56060601953125,1.57473307985698,0.133460731651215,0.189744231953153,-5.70479693538786
"Hsdl2 ",0.670782812500001,13.0378619140625,1.57354796003774,0.133734571777585,0.190018254502658,-5.70650392026257
"Sorl1 ",0.692255671875,5.2008769921875,1.57092718864045,0.134341821215304,0.190765386125732,-5.71027533550328
"Aim2 ",-0.636090859374999,5.2994175,-1.56143708683852,0.136560180407439,0.193798002843507,-5.72389268842499
"Pbdc1 ",-0.675271000000002,9.66934866796875,-1.55985553525438,0.136932851287485,0.194209243684369,-5.72615604692968
"Hn1 ",-0.51011084375,8.26118703125,-1.55481514671504,0.138126250171397,0.195783305596844,-5.73335785662881
"Adamts3 ",0.57008334375,3.29230198046875,1.55442198205216,0.138219704370054,0.195797320035693,-5.73391888194216
"Rhod ",-0.559336218750001,9.7462381796875,-1.55181489479684,0.13884074449354,0.196558226192365,-5.73763635845646
"Dbndd2 ",-0.506324156249999,6.99275358203125,-1.55103658461004,0.139026600256929,0.196702490580909,-5.73874525001515
"Cyb5b ",0.913062656250005,13.0806978515625,1.54896013281863,0.139523464695707,0.197195095150413,-5.74170160949086
"Coro1a ",-0.610089312500002,4.013623921875,-1.54870549030095,0.139584499186107,0.197195095150413,-5.74206395280488
"Prcp ",-0.54756228125,7.04925025,-1.54852715613736,0.139627256873467,0.197195095150413,-5.74231768649984
"Hao2 ",-0.996177562500001,6.1604158203125,-1.54270418606647,0.141029419215104,0.199055379048789,-5.75059049553812
"Emcn ",-0.51619265625,6.97480538671875,-1.54029771994611,0.141612323255964,0.19975778048689,-5.75400253789547
"2010003K11Rik ",-0.839359031250002,9.10291401953125,-1.53878628138373,0.141979459036846,0.200155157956275,-5.7561434943455
"Trip13 ",-0.459340124999999,4.6031748203125,-1.5372739287565,0.142347612825114,0.200553491791487,-5.75828415451842
